index,clean_path,noisy_path,sr_clean,sr_noisy,dur_clean_s,dur_noisy_s,rms_clean_db,rms_noisy_db,peak_clean,peak_noisy,clipped_pct_clean,clipped_pct_noisy,zero_pct_clean,zero_pct_noisy,dc_clean,dc_noisy,basename_match,delay_samples,delay_ms,gcc_max,snr_db_raw,snr_db_aligned
32,/workspace/diagnostics_train/aligned/clean/0048.wav,/workspace/diagnostics_train/aligned/noisy/0048.wav,16000,16000,15.0,15.0,-19.01706489277395,-18.45336464004868,0.999969482421875,0.6361083984375,0.00011666666666666667,0.0,0.0004958333333333334,0.00036666666666666667,-0.0012136035365983844,1.3476435015036259e-05,True,0,0.0,0.17761629819869995,-1.5708129552595198,-1.5708129552595198
33,/workspace/diagnostics_train/aligned/clean/0050.wav,/workspace/diagnostics_train/aligned/noisy/0050.wav,16000,16000,15.0,15.0,-17.978312202906505,-18.87399291768008,1.0,0.617828369140625,0.0005458333333333333,0.0,0.0005416666666666666,0.00042916666666666667,-0.0015058036660775542,9.579773177392781e-05,True,0,0.0,0.23105645179748535,-0.3200452538669774,-0.3200452538669774
34,/workspace/diagnostics_train/aligned/clean/0051.wav,/workspace/diagnostics_train/aligned/noisy/0051.wav,16000,16000,15.0,15.0,-20.304954926701136,-21.230437861976966,0.999969482421875,0.509124755859375,3.3333333333333335e-05,0.0,0.0007291666666666667,0.00044583333333333335,-0.0015462352894246578,8.674112905282527e-06,True,0,0.0,0.3042853772640228,-0.6572789384464928,-0.6572789384464928
35,/workspace/diagnostics_train/aligned/clean/0052.wav,/workspace/diagnostics_train/aligned/noisy/0052.wav,16000,16000,15.0,15.0,-25.260419734173812,-23.312361837495654,0.83648681640625,0.512786865234375,0.0,0.0,0.0009625,0.00046666666666666666,-0.0013390850508585572,-7.530466518801404e-06,True,0,0.0,0.3308532238006592,-1.6552883604630078,-1.6552883604630078
36,/workspace/diagnostics_train/aligned/clean/0053.wav,/workspace/diagnostics_train/aligned/noisy/0053.wav,16000,16000,15.0,15.0,-22.497589690901908,-20.7965649075378,1.0,0.510711669921875,0.00010416666666666667,0.0,0.0009958333333333334,0.0004125,-0.0012077945284545422,-6.97453799602954e-07,True,0,0.0,0.24417638778686523,-2.0847248709323853,-2.0847248709323853
37,/workspace/diagnostics_train/aligned/clean/0054.wav,/workspace/diagnostics_train/aligned/noisy/0054.wav,16000,16000,15.0,15.0,-21.371110782555277,-22.273131587278705,0.999969482421875,0.50921630859375,8.333333333333334e-06,0.0,0.0010333333333333334,0.0004625,-0.0013221463887020946,-1.4095433471084107e-05,True,0,0.0,0.3245854675769806,-0.8838106748814506,-0.8838106748814506
38,/workspace/diagnostics_train/aligned/clean/0057.wav,/workspace/diagnostics_train/aligned/noisy/0057.wav,16000,16000,15.0,15.0,-21.141689831789417,-23.261673962881005,1.0,0.513336181640625,0.0014,0.0,0.0010625,0.0005875,-0.0013147091958671808,2.3034286641632207e-05,True,0,0.0,0.24626386165618896,-1.5548728268918786,-1.5548728268918786
39,/workspace/diagnostics_train/aligned/clean/0060.wav,/workspace/diagnostics_train/aligned/noisy/0060.wav,16000,16000,15.0,15.0,-20.687011619041357,-21.316469355582363,1.0,0.55877685546875,0.00037916666666666665,0.0,0.0005125,0.0004166666666666667,-0.0012361992849037051,-2.431996563245775e-06,True,0,0.0,0.12849050760269165,-0.9691222146825363,-0.9691222146825363
40,/workspace/diagnostics_train/aligned/clean/0061.wav,/workspace/diagnostics_train/aligned/noisy/0061.wav,16000,16000,15.0,15.0,-19.04620219426528,-18.216360187528164,1.0,0.51507568359375,0.00010416666666666667,0.0,0.0005458333333333333,0.0004125,-0.0012078848667442799,3.3622996852500364e-05,True,0,0.0,0.21553578972816467,-1.4836420203531437,-1.4836420203531437
41,/workspace/diagnostics_train/aligned/clean/0062.wav,/workspace/diagnostics_train/aligned/noisy/0062.wav,16000,16000,15.0,15.0,-20.51037324377858,-21.78309737363124,1.0,0.550506591796875,9.583333333333334e-05,0.0,0.0007291666666666667,0.0004583333333333333,-0.001286269980482757,1.68224341905443e-05,True,0,0.0,0.16297757625579834,-1.1930172366692602,-1.1930172366692602
